timestamp,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation,direct_radiation,direct_normal_irradiance,diffuse_radiation,global_tilted_irradiance,is_day,sunshine_duration,cams_ghi,cams_bhi,cams_dhi,cams_bni,cams_reliability
2024-05-14T00:00,10.2,93,9.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-14T01:00,10.9,90,12.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-14T02:00,11.1,89,13.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-14T03:00,11.0,90,15.3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-14T04:00,10.9,91,15.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1283,0.0,0.1283,0.0,0.9
2024-05-14T05:00,11.1,94,15.3,0.0,0.0,0.0,0.0,0.0,1,0.0,8.0755,0.0,8.0755,0.0,0.7167
2024-05-14T06:00,11.2,95,14.6,9.0,0.0,0.0,9.0,8.4,1,0.0,32.14,0.0001,32.1399,0.0003,1.0
2024-05-14T07:00,11.4,95,14.2,21.0,0.0,0.0,21.0,19.6,1,0.0,35.8609,0.0,35.8609,0.0,1.0
2024-05-14T08:00,11.3,95,17.2,51.0,0.0,0.0,51.0,47.5,1,0.0,76.26,0.0006,76.2594,0.0012,1.0
2024-05-14T09:00,11.4,93,16.4,58.0,0.0,0.0,58.0,54.0,1,0.0,104.3332,0.0016,104.3317,0.0023,1.0
2024-05-14T10:00,11.6,94,14.3,58.0,0.0,0.0,58.0,54.0,1,0.0,158.6327,0.023,158.6097,0.0302,1.0
2024-05-14T11:00,12.6,88,14.8,175.0,5.0,6.6,170.0,164.2,1,0.0,268.5424,2.5386,266.0038,3.0749,1.0
2024-05-14T12:00,13.8,81,15.8,299.0,48.0,58.8,251.0,291.6,1,0.0,426.813,39.0189,387.7941,46.6682,1.0
2024-05-14T13:00,13.6,76,16.1,349.0,77.0,92.0,272.0,346.7,1,960.76,357.6969,26.0664,331.6305,31.5659,1.0
2024-05-14T14:00,13.8,82,10.7,353.0,72.0,88.1,281.0,348.4,1,842.75,320.3404,23.4894,296.851,30.8997,1.0
2024-05-14T15:00,13.3,79,18.2,311.0,53.0,69.8,258.0,302.6,1,293.39,372.6305,97.4263,275.2042,148.7373,1.0
2024-05-14T16:00,13.5,85,13.4,364.0,157.0,235.3,207.0,368.8,1,3600.0,235.896,9.7919,226.1041,17.6159,1.0
2024-05-14T17:00,13.9,78,12.4,331.0,153.0,279.8,178.0,322.4,1,3600.0,153.3228,9.8164,143.5064,23.2369,1.0
2024-05-14T18:00,12.9,82,12.7,246.0,125.0,307.5,121.0,217.5,1,3600.0,88.4512,18.2499,70.2014,80.5772,1.0
2024-05-14T19:00,12.4,87,14.5,18.0,0.0,0.0,18.0,16.8,1,0.0,55.712,16.584,39.128,136.6428,0.9083
2024-05-14T20:00,11.5,93,14.0,20.0,0.0,0.0,20.0,18.6,1,0.0,1.1724,0.0421,1.1303,1.2666,0.8833
2024-05-14T21:00,11.3,94,15.3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-14T22:00,11.1,93,16.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-14T23:00,11.1,92,16.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-15T00:00,11.2,91,16.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-15T01:00,11.4,92,18.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-15T02:00,11.5,93,18.3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-15T03:00,11.3,94,15.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-15T04:00,11.2,92,14.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1614,0.0,0.1614,0.0,0.8917
2024-05-15T05:00,11.1,94,15.5,1.0,0.0,0.0,1.0,0.9,1,0.0,8.3799,0.0,8.3799,0.0,0.7167
2024-05-15T06:00,11.5,94,16.4,31.0,5.0,48.3,26.0,24.3,1,0.0,20.359,0.0,20.359,0.0,1.0
2024-05-15T07:00,12.1,91,16.9,97.0,11.0,43.2,86.0,84.5,1,0.0,58.979,0.0,58.979,0.0,1.0
2024-05-15T08:00,11.9,91,19.1,98.0,0.0,0.0,98.0,91.3,1,0.0,159.303,0.8724,158.4306,1.5416,1.0
2024-05-15T09:00,13.4,84,18.0,304.0,135.0,247.2,169.0,295.0,1,3600.0,234.9915,5.7517,229.2398,8.6866,1.0
2024-05-15T10:00,12.8,88,18.4,184.0,0.0,0.0,184.0,171.4,1,0.0,257.8866,6.065,251.8216,8.193,1.0
2024-05-15T11:00,14.0,81,18.4,364.0,154.0,202.6,210.0,376.1,1,3600.0,341.6952,15.0041,326.691,18.486,1.0
2024-05-15T12:00,13.7,81,17.3,363.0,85.0,103.8,278.0,361.0,1,1315.03,417.594,31.8869,385.7071,38.0163,1.0
2024-05-15T13:00,14.6,80,18.4,507.0,304.0,362.4,203.0,556.6,1,3600.0,352.2841,59.8396,292.4444,72.4156,1.0
2024-05-15T14:00,15.1,73,18.8,488.0,116.0,141.5,372.0,485.8,1,2446.1,353.5801,31.7993,321.7808,42.2492,1.0
2024-05-15T15:00,14.4,71,17.9,439.0,163.0,213.9,276.0,448.1,1,3600.0,296.6913,19.0515,277.6398,29.6159,1.0
2024-05-15T16:00,14.9,78,16.7,501.0,357.0,533.0,144.0,533.1,1,3600.0,399.9089,167.4284,232.4805,305.672,1.0
2024-05-15T17:00,14.9,76,16.9,476.0,361.0,656.9,115.0,475.3,1,3600.0,303.0272,150.4099,152.6174,368.289,1.0
2024-05-15T18:00,14.4,76,14.3,327.0,237.0,578.9,90.0,281.6,1,3600.0,163.1299,59.3375,103.7923,222.5982,1.0
2024-05-15T19:00,13.7,80,10.1,193.0,128.0,494.4,65.0,113.3,1,3600.0,54.6762,13.8159,40.8603,137.8538,0.9083
2024-05-15T20:00,12.4,86,7.1,64.0,31.0,286.1,33.0,31.3,1,3600.0,1.5847,0.1232,1.4615,3.6584,0.8667
2024-05-15T21:00,11.1,90,8.2,2.0,0.0,0.0,2.0,1.9,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-15T22:00,10.4,92,8.3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-15T23:00,9.9,93,7.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-16T00:00,9.6,93,7.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-16T01:00,10.5,90,8.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-16T02:00,9.9,93,8.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-16T03:00,9.6,93,7.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-16T04:00,9.2,94,7.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2048,0.0,0.2048,0.0,0.8833
2024-05-16T05:00,9.2,93,8.1,2.0,0.0,0.0,2.0,1.9,1,0.0,9.0934,0.0,9.0933,0.0002,0.7167
2024-05-16T06:00,10.5,90,9.2,61.0,28.0,262.4,33.0,31.2,1,3600.0,148.8753,61.3225,87.5528,208.9478,1.0
2024-05-16T07:00,12.4,86,8.1,197.0,133.0,516.9,64.0,112.6,1,3600.0,343.4771,224.5701,118.9069,556.2714,1.0
2024-05-16T08:00,14.2,79,8.7,356.0,274.0,671.5,82.0,303.0,1,3600.0,418.4634,198.6602,219.8032,363.9445,1.0
2024-05-16T09:00,15.7,74,10.4,511.0,414.0,754.7,97.0,510.5,1,3600.0,518.5936,182.215,336.3785,270.2285,1.0
2024-05-16T10:00,16.9,69,10.2,625.0,507.0,757.4,118.0,674.4,1,3600.0,623.9575,235.1474,388.8101,309.2635,1.0
2024-05-16T11:00,17.9,64,10.3,731.0,596.0,781.9,135.0,822.0,1,3600.0,588.5887,166.9642,421.6245,204.2418,1.0
2024-05-16T12:00,18.5,59,9.7,637.0,333.0,405.7,304.0,681.7,1,3600.0,273.3186,6.2088,267.1098,7.3998,1.0
2024-05-16T13:00,16.5,71,8.7,526.0,311.0,369.8,215.0,575.3,1,3600.0,213.2961,8.3436,204.9525,10.3924,1.0
2024-05-16T14:00,16.5,73,4.0,544.0,316.0,384.5,228.0,590.6,1,3600.0,643.5148,318.29,325.2248,411.7789,1.0
2024-05-16T15:00,17.6,70,4.3,648.0,374.0,489.4,274.0,692.3,1,3600.0,268.5386,12.441,256.0976,17.9761,1.0
2024-05-16T16:00,18.3,65,4.3,428.0,159.0,236.5,269.0,427.7,1,3600.0,227.2454,11.4995,215.7459,19.5782,1.0
2024-05-16T17:00,17.9,67,5.7,341.0,90.0,163.0,251.0,325.3,1,3090.07,76.3438,0.0052,76.3386,0.0113,1.0
2024-05-16T18:00,15.0,80,5.6,172.0,18.0,43.7,154.0,158.4,1,0.0,76.3812,1.1889,75.1923,5.2188,1.0
2024-05-16T19:00,13.8,89,9.3,71.0,0.0,0.0,71.0,66.1,1,0.0,49.7079,6.0024,43.7055,59.0906,0.9083
2024-05-16T20:00,13.4,92,6.7,17.0,0.0,0.0,17.0,15.8,1,0.0,1.7156,0.0927,1.6229,2.6446,0.8583
2024-05-16T21:00,13.1,92,10.3,1.0,0.0,0.0,1.0,0.9,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-16T22:00,13.1,92,13.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-16T23:00,12.9,91,12.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-17T00:00,13.1,90,13.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-17T01:00,12.9,85,17.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-17T02:00,12.6,88,18.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-17T03:00,12.4,93,18.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-17T04:00,12.4,93,19.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2135,0.0,0.2135,0.0,0.8667
2024-05-17T05:00,12.4,94,18.4,1.0,0.0,0.0,1.0,0.9,1,0.0,7.3265,0.0,7.3265,0.0,0.7167
2024-05-17T06:00,12.7,94,18.5,20.0,0.0,0.0,20.0,18.6,1,0.0,17.8774,0.0,17.8774,0.0,1.0
2024-05-17T07:00,12.9,94,18.7,43.0,0.0,0.0,43.0,40.1,1,0.0,28.3188,0.0,28.3188,0.0,1.0
2024-05-17T08:00,14.1,88,16.5,116.0,5.0,12.2,111.0,107.5,1,0.0,51.1807,0.0,51.1807,0.0,1.0
2024-05-17T09:00,14.8,84,19.6,199.0,32.0,58.1,167.0,187.9,1,0.0,100.4307,0.0029,100.4278,0.0042,1.0
2024-05-17T10:00,15.7,77,20.2,301.0,43.0,64.0,258.0,288.1,1,120.66,56.9165,0.0041,56.9124,0.0052,1.0
2024-05-17T11:00,16.2,76,18.8,311.0,60.0,78.5,251.0,303.7,1,554.87,227.2034,0.6743,226.5292,0.8169,1.0
2024-05-17T12:00,15.8,79,14.6,183.0,0.0,0.0,183.0,170.5,1,0.0,332.3897,8.7283,323.6614,10.3482,1.0
2024-05-17T13:00,16.0,80,14.5,318.0,43.0,51.0,275.0,307.9,1,0.0,204.3174,2.7893,201.528,3.3595,1.0
2024-05-17T14:00,14.8,89,11.7,143.0,0.0,0.0,143.0,133.2,1,0.0,72.6515,0.0,72.6515,0.0,1.0
2024-05-17T15:00,15.6,84,10.1,324.0,89.0,116.1,235.0,322.6,1,1683.81,177.0709,8.1459,168.925,12.4923,1.0
2024-05-17T16:00,15.7,82,7.9,246.0,30.0,44.5,216.0,234.5,1,0.0,161.3114,0.4674,160.8439,0.7892,1.0
2024-05-17T17:00,15.7,83,6.2,233.0,49.0,88.3,184.0,221.0,1,850.04,95.1995,0.0219,95.1776,0.0555,1.0
2024-05-17T18:00,15.6,83,4.7,219.0,79.0,190.4,140.0,195.8,1,3600.0,74.7739,0.1808,74.5931,0.5802,1.0
2024-05-17T19:00,15.1,85,3.3,147.0,65.0,245.4,82.0,103.2,1,3600.0,39.7316,5.1518,34.5798,54.0332,0.9083
2024-05-17T20:00,13.7,93,4.4,49.0,16.0,139.4,33.0,31.0,1,2383.49,2.0542,0.1344,1.9197,3.8597,0.8417
2024-05-17T21:00,12.4,95,4.7,2.0,0.0,0.0,2.0,1.9,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-17T22:00,12.2,96,5.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-17T23:00,13.1,94,9.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-18T00:00,13.2,94,10.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-18T01:00,13.3,95,11.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-18T02:00,12.9,94,14.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-18T03:00,12.4,95,14.7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-18T04:00,12.1,96,13.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2464,0.0,0.2464,0.0,0.8583
2024-05-18T05:00,11.9,95,13.8,1.0,0.0,0.0,1.0,0.9,1,0.0,7.9478,0.0,7.9478,0.0,0.7167
2024-05-18T06:00,11.9,95,13.8,34.0,1.0,8.9,33.0,30.8,1,0.0,22.7319,0.0,22.7319,0.0,1.0
2024-05-18T07:00,12.3,93,15.0,121.0,31.0,117.9,90.0,96.2,1,1737.91,37.8429,0.0,37.8429,0.0,1.0
2024-05-18T08:00,12.9,90,17.0,208.0,50.0,121.0,158.0,188.2,1,1830.47,75.3165,0.0002,75.3163,0.0003,1.0
2024-05-18T09:00,13.4,87,16.7,254.0,54.0,97.6,200.0,240.7,1,1127.67,198.4403,3.8765,194.5638,5.729,1.0
2024-05-18T10:00,14.4,82,18.0,385.0,118.0,175.1,267.0,379.3,1,3453.49,226.3041,1.0349,225.2692,1.3746,1.0
2024-05-18T11:00,15.5,77,17.1,399.0,71.0,92.6,328.0,388.1,1,979.0,355.0853,17.2551,337.8303,20.7271,1.0
2024-05-18T12:00,16.1,76,16.5,355.0,47.0,57.0,308.0,342.9,1,0.0,457.486,48.3063,409.1797,57.168,1.0
2024-05-18T13:00,15.9,74,15.9,402.0,68.0,80.5,334.0,392.7,1,613.58,237.1082,9.4357,227.6725,11.2851,1.0
2024-05-18T14:00,16.5,72,16.3,438.0,80.0,96.9,358.0,428.8,1,1105.55,185.9364,0.9096,185.0268,1.1936,1.0
2024-05-18T15:00,16.6,72,16.0,355.0,69.0,89.8,286.0,346.6,1,893.21,120.7179,0.0363,120.6816,0.0535,1.0
2024-05-18T16:00,16.5,73,15.4,259.0,15.0,22.2,244.0,243.9,1,0.0,180.923,1.3043,179.6187,2.4115,1.0
2024-05-18T17:00,16.4,73,13.9,182.0,17.0,30.5,165.0,170.9,1,0.0,188.3444,14.7315,173.6129,36.7472,1.0
2024-05-18T18:00,16.2,75,10.8,119.0,5.0,12.0,114.0,110.3,1,0.0,110.983,8.5981,102.3849,34.8916,1.0
2024-05-18T19:00,16.0,77,7.8,83.0,3.0,11.2,80.0,75.8,1,0.0,49.5005,7.5181,41.9824,67.9519,0.9083
2024-05-18T20:00,15.6,80,7.2,31.0,0.0,0.0,31.0,28.9,1,0.0,2.3851,0.1479,2.2372,3.9826,0.8333
2024-05-18T21:00,14.9,82,8.0,2.0,0.0,0.0,2.0,1.9,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-18T22:00,14.9,83,8.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-18T23:00,14.6,86,9.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-19T00:00,14.3,87,12.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-19T01:00,12.6,93,12.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-19T02:00,11.9,94,13.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-19T03:00,11.3,94,12.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-19T04:00,10.8,95,11.9,0.0,0.0,0.0,0.0,0.0,0,0.0,2.2506,0.1678,2.0828,4.5693,0.8417
2024-05-19T05:00,10.4,95,12.0,3.0,0.0,0.0,3.0,2.8,1,0.0,60.0732,18.0005,42.0728,138.6359,0.7167
2024-05-19T06:00,11.1,92,10.3,67.0,31.0,268.4,36.0,34.1,1,3600.0,193.3794,98.3839,94.9954,359.0508,1.0
2024-05-19T07:00,12.5,87,8.4,199.0,129.0,485.9,70.0,116.5,1,3600.0,355.6184,221.2564,134.362,527.9768,1.0
2024-05-19T08:00,14.2,82,7.9,347.0,249.0,599.1,98.0,294.7,1,3600.0,516.691,356.7592,159.9317,640.1006,1.0
2024-05-19T09:00,16.2,77,6.8,500.0,388.0,698.3,112.0,493.9,1,3600.0,659.6926,485.609,174.0836,717.5137,1.0
2024-05-19T10:00,18.2,70,6.2,647.0,534.0,790.0,113.0,694.4,1,3600.0,771.3553,591.4813,179.874,769.4976,1.0
2024-05-19T11:00,19.5,68,5.2,678.0,422.0,549.1,256.0,727.4,1,3600.0,735.2522,391.9404,343.3118,475.1889,1.0
2024-05-19T12:00,20.4,66,3.2,689.0,397.0,480.1,292.0,743.5,1,3600.0,813.0698,568.0636,245.0063,670.8113,1.0
2024-05-19T13:00,21.5,61,3.0,828.0,680.0,802.6,148.0,951.7,1,3600.0,843.9017,662.501,181.4008,800.3666,1.0
2024-05-19T14:00,22.1,57,2.7,823.0,704.0,850.2,119.0,947.1,1,3600.0,774.0514,594.3156,179.7357,771.1896,1.0
2024-05-19T15:00,22.5,55,2.0,728.0,598.0,775.9,130.0,814.3,1,3600.0,665.3171,496.4095,168.9077,730.6861,1.0
2024-05-19T16:00,19.3,66,11.3,490.0,327.0,481.4,163.0,512.9,1,3600.0,420.0893,190.3531,229.7362,323.7186,1.0
2024-05-19T17:00,17.9,73,5.8,292.0,96.0,171.5,196.0,279.2,1,3345.47,260.7099,95.9384,164.7715,246.5525,1.0
2024-05-19T18:00,17.4,79,3.8,158.0,19.0,45.2,139.0,145.1,1,0.0,97.0355,10.1301,86.9054,30.1284,1.0
2024-05-19T19:00,17.0,83,8.4,141.0,28.0,103.4,113.0,116.9,1,1302.82,45.4349,4.8744,40.5606,53.7404,1.0
2024-05-19T20:00,15.6,92,5.3,64.0,21.0,173.6,43.0,40.4,1,3408.95,2.8876,0.271,2.6166,6.8832,0.8583
2024-05-19T21:00,13.2,95,7.6,3.0,1.0,26.4,2.0,1.9,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-19T22:00,12.3,96,8.3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-19T23:00,11.4,97,8.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-20T00:00,10.8,98,8.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-20T01:00,11.0,100,5.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-20T02:00,11.0,100,3.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-20T03:00,11.1,100,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-20T04:00,10.9,99,3.3,0.0,0.0,0.0,0.0,0.0,0,0.0,2.9475,0.5141,2.4335,13.9095,0.8333
2024-05-20T05:00,10.9,100,3.6,2.0,0.0,0.0,2.0,1.9,1,0.0,65.5288,25.5,40.0287,215.8565,0.7167
2024-05-20T06:00,11.6,98,2.6,37.0,0.0,0.0,37.0,34.5,1,0.0,189.7831,98.5859,91.1972,371.9424,1.0
2024-05-20T07:00,12.7,95,2.2,116.0,13.0,48.5,103.0,101.1,1,0.0,381.1954,279.1654,102.03,660.6246,1.0
2024-05-20T08:00,13.9,97,2.7,234.0,50.0,119.6,184.0,212.1,1,1788.91,547.1032,429.4633,117.6399,768.4315,1.0
2024-05-20T09:00,16.1,85,2.9,424.0,193.0,346.0,231.0,408.3,1,3600.0,687.8037,557.5758,130.2279,821.7883,1.0
2024-05-20T10:00,18.0,74,5.5,652.0,518.0,764.0,134.0,694.6,1,3600.0,796.5054,659.4085,137.0969,855.817,1.0
2024-05-20T11:00,19.4,65,6.1,782.0,677.0,878.7,105.0,880.2,1,3600.0,864.699,724.7192,139.9799,874.6374,1.0
2024-05-20T12:00,20.2,58,6.1,809.0,670.0,808.4,139.0,923.3,1,3600.0,888.0335,747.5411,140.4924,880.7287,1.0
2024-05-20T13:00,21.0,51,8.0,828.0,686.0,807.9,142.0,951.4,1,3600.0,864.8647,725.9999,138.8648,875.0468,1.0
2024-05-20T14:00,21.0,50,9.7,826.0,696.0,838.5,130.0,945.9,1,3600.0,796.3326,662.0922,134.2404,856.9649,1.0
2024-05-20T15:00,20.5,52,10.7,747.0,637.0,824.2,110.0,839.0,1,3600.0,688.2381,562.7219,125.5162,825.7449,1.0
2024-05-20T16:00,20.0,58,10.2,672.0,575.0,843.8,97.0,723.5,1,3600.0,549.0316,436.6705,112.361,776.0697,1.0
2024-05-20T17:00,19.0,64,9.5,537.0,450.0,800.5,87.0,532.5,1,3600.0,389.7384,295.1251,94.6133,695.1773,1.0
2024-05-20T18:00,17.8,68,8.7,389.0,317.0,749.4,72.0,326.9,1,3600.0,224.9508,153.3288,71.622,551.9796,1.0
2024-05-20T19:00,16.2,75,8.1,223.0,164.0,599.5,59.0,123.0,1,3600.0,79.0111,40.7657,38.2454,296.828,1.0
2024-05-20T20:00,14.5,84,5.0,79.0,44.0,354.9,35.0,33.4,1,3600.0,3.6933,0.706,2.9874,17.598,0.8417
2024-05-20T21:00,12.9,92,4.2,4.0,1.0,25.4,3.0,2.8,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-20T22:00,12.2,94,3.7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-20T23:00,11.4,97,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-21T00:00,10.4,99,4.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-21T01:00,10.9,100,3.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-21T02:00,10.6,100,4.7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-21T03:00,10.4,99,5.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-21T04:00,10.2,100,6.1,0.0,0.0,0.0,0.0,0.0,0,0.0,1.5226,0.0,1.5226,0.0,0.825
2024-05-21T05:00,10.5,99,7.6,3.0,0.0,0.0,3.0,2.8,1,0.0,26.3752,0.0,26.3752,0.0001,0.7167
2024-05-21T06:00,10.9,99,7.6,46.0,3.0,24.8,43.0,40.1,1,0.0,58.3371,4.5469,53.7902,13.767,1.0
2024-05-21T07:00,11.9,95,6.4,142.0,28.0,103.5,114.0,117.3,1,1305.32,104.0949,2.2447,101.8502,6.2781,1.0
2024-05-21T08:00,14.4,83,4.6,308.0,159.0,378.4,149.0,267.7,1,3600.0,126.6905,0.0236,126.6669,0.0399,1.0
2024-05-21T09:00,15.9,76,0.8,490.0,332.0,593.0,158.0,478.3,1,3600.0,260.0101,12.8767,247.1334,18.6814,1.0
2024-05-21T10:00,17.2,68,2.2,589.0,393.0,578.0,196.0,613.6,1,3600.0,354.5631,18.731,335.8321,24.0453,1.0
2024-05-21T11:00,18.1,68,2.8,627.0,380.0,492.0,247.0,668.1,1,3600.0,482.928,70.112,412.816,84.0476,1.0
2024-05-21T12:00,19.1,64,2.9,748.0,560.0,674.2,188.0,837.0,1,3600.0,686.0951,233.8689,452.2262,274.9857,1.0
2024-05-21T13:00,19.0,62,2.8,616.0,362.0,425.4,254.0,667.9,1,3600.0,810.7281,510.765,299.9631,614.4054,1.0
2024-05-21T14:00,18.5,62,2.9,591.0,331.0,397.9,260.0,633.5,1,3600.0,644.1429,261.551,382.5919,339.3834,1.0
2024-05-21T15:00,17.3,72,7.3,407.0,133.0,171.6,274.0,408.7,1,3349.12,385.2414,140.8007,244.4407,196.7218,1.0
2024-05-21T16:00,16.2,78,5.4,384.0,137.0,200.4,247.0,380.6,1,3600.0,327.4761,71.8708,255.6053,134.9578,1.0
2024-05-21T17:00,16.5,74,10.2,346.0,179.0,317.1,167.0,334.6,1,3600.0,273.3937,66.5168,206.8769,152.6646,1.0
2024-05-21T18:00,15.3,78,8.9,272.0,160.0,375.9,112.0,235.1,1,3600.0,134.2441,21.5803,112.6638,69.0212,1.0
2024-05-21T19:00,15.1,79,9.2,110.0,37.0,133.9,73.0,83.4,1,2216.83,52.5201,7.7856,44.7344,67.6315,1.0
2024-05-21T20:00,13.8,86,7.9,45.0,12.0,94.5,33.0,30.9,1,1036.06,3.6477,0.2648,3.383,6.2299,0.825
2024-05-21T21:00,13.3,87,8.8,3.0,0.0,0.0,3.0,2.8,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-21T22:00,12.2,88,11.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-21T23:00,11.4,88,12.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-22T00:00,10.9,90,12.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-22T01:00,10.6,90,11.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-22T02:00,10.6,90,11.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-22T03:00,10.7,91,13.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-22T04:00,11.1,90,14.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.3964,0.3101,3.0863,7.629,0.8167
2024-05-22T05:00,10.9,90,13.3,3.0,0.0,0.0,3.0,2.8,1,0.0,69.8481,23.8584,45.9897,169.2733,0.7167
