timestamp,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation,direct_radiation,direct_normal_irradiance,diffuse_radiation,global_tilted_irradiance,is_day,sunshine_duration
2024-05-14T00:00,10.2,93,9.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-14T01:00,10.9,90,12.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-14T02:00,11.1,89,13.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-14T03:00,11.0,90,15.3,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-14T04:00,10.9,91,15.1,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-14T05:00,11.1,94,15.3,0.0,0.0,0.0,0.0,0.0,1,0.0
2024-05-14T06:00,11.2,95,14.6,9.0,0.0,0.0,9.0,8.4,1,0.0
2024-05-14T07:00,11.4,95,14.2,21.0,0.0,0.0,21.0,19.6,1,0.0
2024-05-14T08:00,11.3,95,17.2,51.0,0.0,0.0,51.0,47.5,1,0.0
2024-05-14T09:00,11.4,93,16.4,58.0,0.0,0.0,58.0,54.0,1,0.0
2024-05-14T10:00,11.6,94,14.3,58.0,0.0,0.0,58.0,54.0,1,0.0
2024-05-14T11:00,12.6,88,14.8,175.0,5.0,6.6,170.0,164.2,1,0.0
2024-05-14T12:00,13.8,81,15.8,299.0,48.0,58.8,251.0,291.6,1,0.0
2024-05-14T13:00,13.6,76,16.1,349.0,77.0,92.0,272.0,346.7,1,960.76
2024-05-14T14:00,13.8,82,10.7,353.0,72.0,88.1,281.0,348.4,1,842.75
2024-05-14T15:00,13.3,79,18.2,311.0,53.0,69.8,258.0,302.6,1,293.39
2024-05-14T16:00,13.5,85,13.4,364.0,157.0,235.3,207.0,368.8,1,3600.0
2024-05-14T17:00,13.9,78,12.4,331.0,153.0,279.8,178.0,322.4,1,3600.0
2024-05-14T18:00,12.9,82,12.7,246.0,125.0,307.5,121.0,217.5,1,3600.0
2024-05-14T19:00,12.4,87,14.5,18.0,0.0,0.0,18.0,16.8,1,0.0
2024-05-14T20:00,11.5,93,14.0,20.0,0.0,0.0,20.0,18.6,1,0.0
2024-05-14T21:00,11.3,94,15.3,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-14T22:00,11.1,93,16.1,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-14T23:00,11.1,92,16.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-15T00:00,11.2,91,16.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-15T01:00,11.4,92,18.2,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-15T02:00,11.5,93,18.3,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-15T03:00,11.3,94,15.9,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-15T04:00,11.2,92,14.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-15T05:00,11.1,94,15.5,1.0,0.0,0.0,1.0,0.9,1,0.0
2024-05-15T06:00,11.5,94,16.4,31.0,5.0,48.3,26.0,24.3,1,0.0
2024-05-15T07:00,12.1,91,16.9,97.0,11.0,43.2,86.0,84.5,1,0.0
2024-05-15T08:00,11.9,91,19.1,98.0,0.0,0.0,98.0,91.3,1,0.0
2024-05-15T09:00,13.4,84,18.0,304.0,135.0,247.2,169.0,295.0,1,3600.0
2024-05-15T10:00,12.8,88,18.4,184.0,0.0,0.0,184.0,171.4,1,0.0
2024-05-15T11:00,14.0,81,18.4,364.0,154.0,202.6,210.0,376.1,1,3600.0
2024-05-15T12:00,13.7,81,17.3,363.0,85.0,103.8,278.0,361.0,1,1315.03
2024-05-15T13:00,14.6,80,18.4,507.0,304.0,362.4,203.0,556.6,1,3600.0
2024-05-15T14:00,15.1,73,18.8,488.0,116.0,141.5,372.0,485.8,1,2446.1
2024-05-15T15:00,14.4,71,17.9,439.0,163.0,213.9,276.0,448.1,1,3600.0
2024-05-15T16:00,14.9,78,16.7,501.0,357.0,533.0,144.0,533.1,1,3600.0
2024-05-15T17:00,14.9,76,16.9,476.0,361.0,656.9,115.0,475.3,1,3600.0
2024-05-15T18:00,14.4,76,14.3,327.0,237.0,578.9,90.0,281.6,1,3600.0
2024-05-15T19:00,13.7,80,10.1,193.0,128.0,494.4,65.0,113.3,1,3600.0
2024-05-15T20:00,12.4,86,7.1,64.0,31.0,286.1,33.0,31.3,1,3600.0
2024-05-15T21:00,11.1,90,8.2,2.0,0.0,0.0,2.0,1.9,0,0.0
2024-05-15T22:00,10.4,92,8.3,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-15T23:00,9.9,93,7.4,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-16T00:00,9.6,93,7.1,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-16T01:00,10.5,90,8.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-16T02:00,9.9,93,8.2,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-16T03:00,9.6,93,7.4,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-16T04:00,9.2,94,7.8,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-16T05:00,9.2,93,8.1,2.0,0.0,0.0,2.0,1.9,1,0.0
2024-05-16T06:00,10.5,90,9.2,61.0,28.0,262.4,33.0,31.2,1,3600.0
2024-05-16T07:00,12.4,86,8.1,197.0,133.0,516.9,64.0,112.6,1,3600.0
2024-05-16T08:00,14.2,79,8.7,356.0,274.0,671.5,82.0,303.0,1,3600.0
2024-05-16T09:00,15.7,74,10.4,511.0,414.0,754.7,97.0,510.5,1,3600.0
2024-05-16T10:00,16.9,69,10.2,625.0,507.0,757.4,118.0,674.4,1,3600.0
2024-05-16T11:00,17.9,64,10.3,731.0,596.0,781.9,135.0,822.0,1,3600.0
2024-05-16T12:00,18.5,59,9.7,637.0,333.0,405.7,304.0,681.7,1,3600.0
2024-05-16T13:00,16.5,71,8.7,526.0,311.0,369.8,215.0,575.3,1,3600.0
2024-05-16T14:00,16.5,73,4.0,544.0,316.0,384.5,228.0,590.6,1,3600.0
2024-05-16T15:00,17.6,70,4.3,648.0,374.0,489.4,274.0,692.3,1,3600.0
2024-05-16T16:00,18.3,65,4.3,428.0,159.0,236.5,269.0,427.7,1,3600.0
2024-05-16T17:00,17.9,67,5.7,341.0,90.0,163.0,251.0,325.3,1,3090.07
2024-05-16T18:00,15.0,80,5.6,172.0,18.0,43.7,154.0,158.4,1,0.0
2024-05-16T19:00,13.8,89,9.3,71.0,0.0,0.0,71.0,66.1,1,0.0
2024-05-16T20:00,13.4,92,6.7,17.0,0.0,0.0,17.0,15.8,1,0.0
2024-05-16T21:00,13.1,92,10.3,1.0,0.0,0.0,1.0,0.9,0,0.0
2024-05-16T22:00,13.1,92,13.8,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-16T23:00,12.9,91,12.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-17T00:00,13.1,90,13.8,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-17T01:00,12.9,85,17.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-17T02:00,12.6,88,18.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-17T03:00,12.4,93,18.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-17T04:00,12.4,93,19.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-17T05:00,12.4,94,18.4,1.0,0.0,0.0,1.0,0.9,1,0.0
2024-05-17T06:00,12.7,94,18.5,20.0,0.0,0.0,20.0,18.6,1,0.0
2024-05-17T07:00,12.9,94,18.7,43.0,0.0,0.0,43.0,40.1,1,0.0
2024-05-17T08:00,14.1,88,16.5,116.0,5.0,12.2,111.0,107.5,1,0.0
2024-05-17T09:00,14.8,84,19.6,199.0,32.0,58.1,167.0,187.9,1,0.0
2024-05-17T10:00,15.7,77,20.2,301.0,43.0,64.0,258.0,288.1,1,120.66
2024-05-17T11:00,16.2,76,18.8,311.0,60.0,78.5,251.0,303.7,1,554.87
2024-05-17T12:00,15.8,79,14.6,183.0,0.0,0.0,183.0,170.5,1,0.0
2024-05-17T13:00,16.0,80,14.5,318.0,43.0,51.0,275.0,307.9,1,0.0
2024-05-17T14:00,14.8,89,11.7,143.0,0.0,0.0,143.0,133.2,1,0.0
2024-05-17T15:00,15.6,84,10.1,324.0,89.0,116.1,235.0,322.6,1,1683.81
2024-05-17T16:00,15.7,82,7.9,246.0,30.0,44.5,216.0,234.5,1,0.0
2024-05-17T17:00,15.7,83,6.2,233.0,49.0,88.3,184.0,221.0,1,850.04
2024-05-17T18:00,15.6,83,4.7,219.0,79.0,190.4,140.0,195.8,1,3600.0
2024-05-17T19:00,15.1,85,3.3,147.0,65.0,245.4,82.0,103.2,1,3600.0
2024-05-17T20:00,13.7,93,4.4,49.0,16.0,139.4,33.0,31.0,1,2383.49
2024-05-17T21:00,12.4,95,4.7,2.0,0.0,0.0,2.0,1.9,0,0.0
2024-05-17T22:00,12.2,96,5.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-17T23:00,13.1,94,9.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-18T00:00,13.2,94,10.4,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-18T01:00,13.3,95,11.8,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-18T02:00,12.9,94,14.4,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-18T03:00,12.4,95,14.7,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-18T04:00,12.1,96,13.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-18T05:00,11.9,95,13.8,1.0,0.0,0.0,1.0,0.9,1,0.0
2024-05-18T06:00,11.9,95,13.8,34.0,1.0,8.9,33.0,30.8,1,0.0
2024-05-18T07:00,12.3,93,15.0,121.0,31.0,117.9,90.0,96.2,1,1737.91
2024-05-18T08:00,12.9,90,17.0,208.0,50.0,121.0,158.0,188.2,1,1830.47
2024-05-18T09:00,13.4,87,16.7,254.0,54.0,97.6,200.0,240.7,1,1127.67
2024-05-18T10:00,14.4,82,18.0,385.0,118.0,175.1,267.0,379.3,1,3453.49
2024-05-18T11:00,15.5,77,17.1,399.0,71.0,92.6,328.0,388.1,1,979.0
2024-05-18T12:00,16.1,76,16.5,355.0,47.0,57.0,308.0,342.9,1,0.0
2024-05-18T13:00,15.9,74,15.9,402.0,68.0,80.5,334.0,392.7,1,613.58
2024-05-18T14:00,16.5,72,16.3,438.0,80.0,96.9,358.0,428.8,1,1105.55
2024-05-18T15:00,16.6,72,16.0,355.0,69.0,89.8,286.0,346.6,1,893.21
2024-05-18T16:00,16.5,73,15.4,259.0,15.0,22.2,244.0,243.9,1,0.0
2024-05-18T17:00,16.4,73,13.9,182.0,17.0,30.5,165.0,170.9,1,0.0
2024-05-18T18:00,16.2,75,10.8,119.0,5.0,12.0,114.0,110.3,1,0.0
2024-05-18T19:00,16.0,77,7.8,83.0,3.0,11.2,80.0,75.8,1,0.0
2024-05-18T20:00,15.6,80,7.2,31.0,0.0,0.0,31.0,28.9,1,0.0
2024-05-18T21:00,14.9,82,8.0,2.0,0.0,0.0,2.0,1.9,0,0.0
2024-05-18T22:00,14.9,83,8.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-18T23:00,14.6,86,9.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-19T00:00,14.3,87,12.1,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-19T01:00,12.6,93,12.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-19T02:00,11.9,94,13.1,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-19T03:00,11.3,94,12.1,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-19T04:00,10.8,95,11.9,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-19T05:00,10.4,95,12.0,3.0,0.0,0.0,3.0,2.8,1,0.0
2024-05-19T06:00,11.1,92,10.3,67.0,31.0,268.4,36.0,34.1,1,3600.0
2024-05-19T07:00,12.5,87,8.4,199.0,129.0,485.9,70.0,116.5,1,3600.0
2024-05-19T08:00,14.2,82,7.9,347.0,249.0,599.1,98.0,294.7,1,3600.0
2024-05-19T09:00,16.2,77,6.8,500.0,388.0,698.3,112.0,493.9,1,3600.0
2024-05-19T10:00,18.2,70,6.2,647.0,534.0,790.0,113.0,694.4,1,3600.0
2024-05-19T11:00,19.5,68,5.2,678.0,422.0,549.1,256.0,727.4,1,3600.0
2024-05-19T12:00,20.4,66,3.2,689.0,397.0,480.1,292.0,743.5,1,3600.0
2024-05-19T13:00,21.5,61,3.0,828.0,680.0,802.6,148.0,951.7,1,3600.0
2024-05-19T14:00,22.1,57,2.7,823.0,704.0,850.2,119.0,947.1,1,3600.0
2024-05-19T15:00,22.5,55,2.0,728.0,598.0,775.9,130.0,814.3,1,3600.0
2024-05-19T16:00,19.3,66,11.3,490.0,327.0,481.4,163.0,512.9,1,3600.0
2024-05-19T17:00,17.9,73,5.8,292.0,96.0,171.5,196.0,279.2,1,3345.47
2024-05-19T18:00,17.4,79,3.8,158.0,19.0,45.2,139.0,145.1,1,0.0
2024-05-19T19:00,17.0,83,8.4,141.0,28.0,103.4,113.0,116.9,1,1302.82
2024-05-19T20:00,15.6,92,5.3,64.0,21.0,173.6,43.0,40.4,1,3408.95
2024-05-19T21:00,13.2,95,7.6,3.0,1.0,26.4,2.0,1.9,0,0.0
2024-05-19T22:00,12.3,96,8.3,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-19T23:00,11.4,97,8.8,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-20T00:00,10.8,98,8.4,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-20T01:00,11.0,100,5.4,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-20T02:00,11.0,100,3.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-20T03:00,11.1,100,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-20T04:00,10.9,99,3.3,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-20T05:00,10.9,100,3.6,2.0,0.0,0.0,2.0,1.9,1,0.0
2024-05-20T06:00,11.6,98,2.6,37.0,0.0,0.0,37.0,34.5,1,0.0
2024-05-20T07:00,12.7,95,2.2,116.0,13.0,48.5,103.0,101.1,1,0.0
2024-05-20T08:00,13.9,97,2.7,234.0,50.0,119.6,184.0,212.1,1,1788.91
2024-05-20T09:00,16.1,85,2.9,424.0,193.0,346.0,231.0,408.3,1,3600.0
2024-05-20T10:00,18.0,74,5.5,652.0,518.0,764.0,134.0,694.6,1,3600.0
2024-05-20T11:00,19.4,65,6.1,782.0,677.0,878.7,105.0,880.2,1,3600.0
2024-05-20T12:00,20.2,58,6.1,809.0,670.0,808.4,139.0,923.3,1,3600.0
2024-05-20T13:00,21.0,51,8.0,828.0,686.0,807.9,142.0,951.4,1,3600.0
2024-05-20T14:00,21.0,50,9.7,826.0,696.0,838.5,130.0,945.9,1,3600.0
2024-05-20T15:00,20.5,52,10.7,747.0,637.0,824.2,110.0,839.0,1,3600.0
2024-05-20T16:00,20.0,58,10.2,672.0,575.0,843.8,97.0,723.5,1,3600.0
2024-05-20T17:00,19.0,64,9.5,537.0,450.0,800.5,87.0,532.5,1,3600.0
2024-05-20T18:00,17.8,68,8.7,389.0,317.0,749.4,72.0,326.9,1,3600.0
2024-05-20T19:00,16.2,75,8.1,223.0,164.0,599.5,59.0,123.0,1,3600.0
2024-05-20T20:00,14.5,84,5.0,79.0,44.0,354.9,35.0,33.4,1,3600.0
2024-05-20T21:00,12.9,92,4.2,4.0,1.0,25.4,3.0,2.8,0,0.0
2024-05-20T22:00,12.2,94,3.7,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-20T23:00,11.4,97,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-21T00:00,10.4,99,4.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-21T01:00,10.9,100,3.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-21T02:00,10.6,100,4.7,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-21T03:00,10.4,99,5.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-21T04:00,10.2,100,6.1,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-21T05:00,10.5,99,7.6,3.0,0.0,0.0,3.0,2.8,1,0.0
2024-05-21T06:00,10.9,99,7.6,46.0,3.0,24.8,43.0,40.1,1,0.0
2024-05-21T07:00,11.9,95,6.4,142.0,28.0,103.5,114.0,117.3,1,1305.32
2024-05-21T08:00,14.4,83,4.6,308.0,159.0,378.4,149.0,267.7,1,3600.0
2024-05-21T09:00,15.9,76,0.8,490.0,332.0,593.0,158.0,478.3,1,3600.0
2024-05-21T10:00,17.2,68,2.2,589.0,393.0,578.0,196.0,613.6,1,3600.0
2024-05-21T11:00,18.1,68,2.8,627.0,380.0,492.0,247.0,668.1,1,3600.0
2024-05-21T12:00,19.1,64,2.9,748.0,560.0,674.2,188.0,837.0,1,3600.0
2024-05-21T13:00,19.0,62,2.8,616.0,362.0,425.4,254.0,667.9,1,3600.0
2024-05-21T14:00,18.5,62,2.9,591.0,331.0,397.9,260.0,633.5,1,3600.0
2024-05-21T15:00,17.3,72,7.3,407.0,133.0,171.6,274.0,408.7,1,3349.12
2024-05-21T16:00,16.2,78,5.4,384.0,137.0,200.4,247.0,380.6,1,3600.0
2024-05-21T17:00,16.5,74,10.2,346.0,179.0,317.1,167.0,334.6,1,3600.0
2024-05-21T18:00,15.3,78,8.9,272.0,160.0,375.9,112.0,235.1,1,3600.0
2024-05-21T19:00,15.1,79,9.2,110.0,37.0,133.9,73.0,83.4,1,2216.83
2024-05-21T20:00,13.8,86,7.9,45.0,12.0,94.5,33.0,30.9,1,1036.06
2024-05-21T21:00,13.3,87,8.8,3.0,0.0,0.0,3.0,2.8,0,0.0
2024-05-21T22:00,12.2,88,11.1,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-21T23:00,11.4,88,12.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-22T00:00,10.9,90,12.8,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-22T01:00,10.6,90,11.8,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-22T02:00,10.6,90,11.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-22T03:00,10.7,91,13.1,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-22T04:00,11.1,90,14.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-22T05:00,10.9,90,13.3,3.0,0.0,0.0,3.0,2.8,1,0.0
2024-05-22T06:00,11.6,89,13.6,55.0,15.0,121.5,40.0,37.5,1,1843.97
2024-05-22T07:00,12.5,87,13.7,174.0,82.0,300.5,92.0,118.1,1,3600.0
2024-05-22T08:00,13.9,77,19.1,351.0,240.0,568.2,111.0,297.2,1,3600.0
2024-05-22T09:00,15.4,70,17.5,494.0,343.0,610.5,151.0,481.6,1,3600.0
2024-05-22T10:00,16.5,66,14.5,595.0,425.0,623.3,170.0,623.2,1,3600.0
2024-05-22T11:00,17.3,64,14.5,699.0,553.0,714.4,146.0,771.9,1,3600.0
2024-05-22T12:00,17.9,61,15.1,757.0,585.0,702.8,172.0,850.1,1,3600.0
2024-05-22T13:00,17.2,61,15.2,633.0,335.0,392.8,298.0,675.8,1,3600.0
2024-05-22T14:00,16.0,63,20.1,743.0,561.0,672.8,182.0,831.3,1,3600.0
2024-05-22T15:00,16.2,66,17.4,523.0,335.0,431.2,188.0,560.6,1,3600.0
2024-05-22T16:00,15.4,69,20.0,390.0,144.0,210.0,246.0,386.9,1,3600.0
2024-05-22T17:00,15.6,68,20.6,418.0,274.0,483.4,144.0,407.4,1,3600.0
2024-05-22T18:00,14.3,73,20.7,275.0,165.0,385.4,110.0,236.9,1,3600.0
2024-05-22T19:00,13.4,75,20.5,146.0,73.0,261.6,73.0,98.4,1,3600.0
2024-05-22T20:00,12.2,79,20.2,67.0,28.0,215.6,39.0,36.8,1,3600.0
2024-05-22T21:00,11.6,80,19.6,5.0,1.0,23.6,4.0,3.7,0,0.0
2024-05-22T22:00,11.4,78,19.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-22T23:00,10.9,76,18.9,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-23T00:00,10.0,79,18.2,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-23T01:00,10.1,77,17.7,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-23T02:00,9.2,78,18.1,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-23T03:00,8.9,74,18.3,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-23T04:00,8.5,72,17.9,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-23T05:00,8.8,68,16.7,4.0,0.0,0.0,4.0,3.7,1,0.0
2024-05-23T06:00,9.0,68,15.8,78.0,38.0,301.7,40.0,37.9,1,3600.0
2024-05-23T07:00,9.9,64,19.3,216.0,143.0,519.8,73.0,124.4,1,3600.0
2024-05-23T08:00,10.9,58,23.0,381.0,292.0,687.9,89.0,317.7,1,3600.0
2024-05-23T09:00,11.6,57,22.3,433.0,240.0,425.7,193.0,417.6,1,3600.0
2024-05-23T10:00,12.1,56,20.9,398.0,96.0,140.4,302.0,386.1,1,2412.83
2024-05-23T11:00,12.6,56,20.3,432.0,104.0,134.1,328.0,424.9,1,2221.55
2024-05-23T12:00,13.1,55,19.6,439.0,94.0,112.7,345.0,432.0,1,1580.9
2024-05-23T13:00,13.4,51,18.8,482.0,98.0,114.7,384.0,474.0,1,1640.63
2024-05-23T14:00,14.2,50,19.5,607.0,189.0,226.2,418.0,611.9,1,3600.0
2024-05-23T15:00,14.1,51,19.2,520.0,195.0,250.4,325.0,526.7,1,3600.0
2024-05-23T16:00,13.8,53,18.1,392.0,124.0,180.3,268.0,385.2,1,3600.0
2024-05-23T17:00,13.3,56,18.3,316.0,94.0,165.2,222.0,300.3,1,3154.82
2024-05-23T18:00,12.8,56,16.5,164.0,18.0,41.8,146.0,150.6,1,0.0
2024-05-23T19:00,12.1,61,13.8,144.0,48.0,170.4,96.0,109.4,1,3311.36
2024-05-23T20:00,11.4,64,11.8,57.0,13.0,98.0,44.0,41.2,1,1139.37
2024-05-23T21:00,9.9,68,10.6,6.0,1.0,22.9,5.0,4.7,0,0.0
2024-05-23T22:00,9.1,71,11.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-23T23:00,8.6,73,10.8,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-24T00:00,8.5,73,10.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-24T01:00,7.4,79,9.1,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-24T02:00,7.1,80,9.1,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-24T03:00,6.7,82,8.8,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-24T04:00,6.3,84,8.9,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-24T05:00,6.1,85,8.7,5.0,1.0,24.1,4.0,3.7,1,0.0
2024-05-24T06:00,7.3,84,8.1,82.0,41.0,319.5,41.0,38.9,1,3600.0
2024-05-24T07:00,9.7,78,4.8,207.0,121.0,436.4,86.0,127.8,1,3600.0
2024-05-24T08:00,11.4,65,10.3,363.0,253.0,593.3,110.0,305.2,1,3600.0
2024-05-24T09:00,12.1,61,8.9,358.0,166.0,293.5,192.0,342.9,1,3600.0
2024-05-24T10:00,12.9,58,7.7,421.0,112.0,163.4,309.0,409.7,1,3102.64
2024-05-24T11:00,13.4,56,6.4,461.0,91.0,117.0,370.0,448.8,1,1711.38
2024-05-24T12:00,14.1,52,5.1,494.0,95.0,113.7,399.0,483.3,1,1610.19
2024-05-24T13:00,15.2,49,2.7,574.0,200.0,233.6,374.0,585.1,1,3600.0
2024-05-24T14:00,14.9,52,8.2,551.0,198.0,236.4,353.0,561.4,1,3600.0
2024-05-24T15:00,14.6,58,10.8,511.0,186.0,238.2,325.0,515.9,1,3600.0
2024-05-24T16:00,14.6,60,12.2,537.0,301.0,436.3,236.0,548.0,1,3600.0
2024-05-24T17:00,14.4,60,12.7,474.0,341.0,596.8,133.0,462.2,1,3600.0
2024-05-24T18:00,13.6,61,12.1,324.0,206.0,475.7,118.0,276.8,1,3600.0
2024-05-24T19:00,12.6,62,10.2,188.0,100.0,351.7,88.0,123.8,1,3600.0
2024-05-24T20:00,10.9,71,7.6,86.0,48.0,354.4,38.0,36.2,1,3600.0
2024-05-24T21:00,9.4,77,6.9,7.0,2.0,44.4,5.0,4.7,0,49.72
2024-05-24T22:00,8.4,83,5.4,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-24T23:00,8.4,82,5.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-25T00:00,8.6,81,6.8,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-25T01:00,8.9,82,7.6,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-25T02:00,10.1,74,10.1,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-25T03:00,10.9,70,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-25T04:00,11.1,70,12.7,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-25T05:00,11.4,69,13.5,3.0,0.0,0.0,3.0,2.8,1,0.0
2024-05-25T06:00,11.9,69,14.8,26.0,0.0,0.0,26.0,24.2,1,0.0
2024-05-25T07:00,12.6,69,16.6,80.0,1.0,3.6,79.0,74.0,1,0.0
2024-05-25T08:00,12.6,76,16.4,101.0,0.0,0.0,101.0,94.1,1,0.0
2024-05-25T09:00,12.9,73,19.4,154.0,2.0,3.5,152.0,143.6,1,0.0
2024-05-25T10:00,12.8,74,20.8,125.0,0.0,0.0,125.0,116.5,1,0.0
2024-05-25T11:00,12.4,84,19.9,138.0,0.0,0.0,138.0,128.6,1,0.0
2024-05-25T12:00,12.1,89,20.0,136.0,0.0,0.0,136.0,126.7,1,0.0
2024-05-25T13:00,11.9,92,24.3,136.0,3.0,3.5,133.0,127.4,1,0.0
2024-05-25T14:00,12.3,90,20.9,156.0,0.0,0.0,156.0,145.3,1,0.0
2024-05-25T15:00,11.8,94,22.0,76.0,0.0,0.0,76.0,70.8,1,0.0
2024-05-25T16:00,12.1,93,22.2,127.0,0.0,0.0,127.0,118.3,1,0.0
2024-05-25T17:00,11.9,91,21.6,72.0,0.0,0.0,72.0,67.1,1,0.0
2024-05-25T18:00,11.9,93,21.4,32.0,0.0,0.0,32.0,29.8,1,0.0
2024-05-25T19:00,11.8,94,21.4,19.0,0.0,0.0,19.0,17.7,1,0.0
2024-05-25T20:00,12.0,94,10.0,12.0,0.0,0.0,12.0,11.2,1,0.0
2024-05-25T21:00,11.6,96,5.9,3.0,0.0,0.0,3.0,2.8,0,0.0
2024-05-25T22:00,10.9,97,6.8,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-25T23:00,10.2,98,6.9,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-26T00:00,9.6,98,5.9,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-26T01:00,9.3,99,7.2,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-26T02:00,9.1,98,7.3,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-26T03:00,9.1,97,6.5,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-05-26T04:00,8.7,97,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0
