latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.880768,-8.5372925,19.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),wind_speed_10m (km/h),sunshine_duration (s),is_day (),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²)
2023-08-06T04:00,13.1,85,9.7,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-06T05:00,13.1,86,10.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-06T06:00,13.3,85,12.2,0.00,1,11.0,0.0,11.0,0.0,10.2
2023-08-06T07:00,14.4,80,12.2,890.86,1,115.0,18.0,97.0,89.7,94.2
2023-08-06T08:00,15.7,72,16.6,3600.00,1,271.0,177.0,94.0,500.2,230.9
2023-08-06T09:00,16.9,63,14.8,3600.00,1,423.0,307.0,116.0,616.0,424.6
2023-08-06T10:00,17.3,61,15.5,3600.00,1,504.0,308.0,196.0,493.3,533.4
2023-08-06T11:00,17.9,63,14.0,3600.00,1,479.0,257.0,222.0,355.4,514.6
2023-08-06T12:00,19.8,49,17.6,3600.00,1,729.0,529.0,200.0,671.2,837.5
2023-08-06T13:00,18.6,57,15.8,2875.62,1,506.0,127.0,379.0,155.9,509.6
2023-08-06T14:00,19.1,56,15.8,0.00,1,152.0,0.0,152.0,0.0,141.0
2023-08-06T15:00,18.3,54,23.4,484.05,1,318.0,57.0,261.0,76.1,311.4
2023-08-06T16:00,19.4,48,18.4,3600.00,1,609.0,496.0,113.0,751.2,683.5
2023-08-06T17:00,19.5,49,15.5,3600.00,1,459.0,386.0,73.0,711.9,484.1
2023-08-06T18:00,18.7,55,16.9,3600.00,1,306.0,226.0,80.0,561.4,279.5
2023-08-06T19:00,17.9,57,14.0,3600.00,1,142.0,68.0,74.0,271.2,103.2
2023-08-06T20:00,16.6,63,14.0,977.38,1,30.0,9.0,21.0,89.6,19.6
2023-08-06T21:00,15.3,67,11.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-06T22:00,14.2,72,9.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-06T23:00,13.7,73,7.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-07T00:00,12.7,79,8.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-07T01:00,12.7,80,9.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-07T02:00,12.4,81,4.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-07T03:00,12.1,82,5.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-07T04:00,12.5,78,6.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-07T05:00,12.1,79,4.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-07T06:00,12.1,80,5.8,172.71,1,20.0,4.0,16.0,53.8,14.9
2023-08-07T07:00,13.0,79,5.0,632.26,1,96.0,16.0,80.0,81.1,77.9
2023-08-07T08:00,13.6,80,1.8,0.00,1,132.0,17.0,115.0,48.5,120.6
2023-08-07T09:00,14.9,70,10.8,3600.00,1,272.0,97.0,175.0,195.8,263.0
2023-08-07T10:00,15.4,61,6.8,0.00,1,165.0,0.0,165.0,0.0,153.1
2023-08-07T11:00,15.6,73,11.2,0.00,1,221.0,14.0,207.0,19.4,208.9
2023-08-07T12:00,15.7,73,12.2,0.00,1,108.0,0.0,108.0,0.0,100.2
2023-08-07T13:00,15.7,74,13.7,0.00,1,240.0,29.0,211.0,35.7,231.9
2023-08-07T14:00,15.7,69,13.0,0.00,1,195.0,11.0,184.0,13.8,184.4
2023-08-07T15:00,15.7,72,11.9,0.00,1,248.0,36.0,212.0,48.3,240.6
2023-08-07T16:00,15.7,75,10.4,0.00,1,193.0,7.0,186.0,10.7,180.7
2023-08-07T17:00,15.6,80,12.6,0.00,1,85.0,0.0,85.0,0.0,78.9
2023-08-07T18:00,14.5,91,14.0,0.00,1,36.0,0.0,36.0,0.0,33.4
2023-08-07T19:00,14.8,94,10.4,0.00,1,13.0,0.0,13.0,0.0,12.1
2023-08-07T20:00,14.7,96,8.6,0.00,1,5.0,0.0,5.0,0.0,4.6
2023-08-07T21:00,14.9,97,6.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-07T22:00,15.1,96,6.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-07T23:00,15.1,96,1.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-08T00:00,15.1,95,3.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-08T01:00,14.7,97,2.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-08T02:00,14.7,96,1.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-08T03:00,14.7,97,2.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-08T04:00,14.4,98,4.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-08T05:00,14.4,96,5.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-08T06:00,14.4,94,7.9,0.00,1,12.0,0.0,12.0,0.0,11.1
2023-08-08T07:00,14.3,94,8.6,0.00,1,9.0,0.0,9.0,0.0,8.3
2023-08-08T08:00,15.2,93,6.1,0.00,1,114.0,2.0,112.0,5.8,105.5
2023-08-08T09:00,16.1,89,11.2,1916.45,1,242.0,61.0,181.0,123.9,231.6
2023-08-08T10:00,16.8,83,4.7,0.00,1,81.0,6.0,75.0,9.7,76.5
2023-08-08T11:00,17.9,79,4.7,3600.00,1,495.0,208.0,287.0,289.8,518.0
2023-08-08T12:00,19.5,69,2.9,3600.00,1,551.0,187.0,364.0,238.9,569.7
2023-08-08T13:00,20.2,68,4.0,3600.00,1,427.0,301.0,126.0,371.9,493.9
2023-08-08T14:00,20.6,68,8.3,0.00,1,220.0,7.0,213.0,8.8,206.3
2023-08-08T15:00,20.0,76,7.6,341.23,1,198.0,53.0,145.0,71.4,199.4
2023-08-08T16:00,19.0,83,6.8,632.00,1,294.0,53.0,241.0,81.1,285.9
2023-08-08T17:00,19.8,81,5.4,3600.00,1,398.0,292.0,106.0,545.5,416.2
2023-08-08T18:00,20.8,69,11.5,3600.00,1,259.0,174.0,85.0,440.3,238.5
2023-08-08T19:00,19.6,75,11.9,546.80,1,78.0,19.0,59.0,78.2,64.4
2023-08-08T20:00,17.9,84,11.9,0.00,1,25.0,0.0,25.0,0.0,23.2
2023-08-08T21:00,16.8,89,11.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-08T22:00,16.5,90,10.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-08T23:00,16.5,90,7.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-09T00:00,16.3,92,7.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-09T01:00,16.1,94,5.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-09T02:00,16.3,96,5.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-09T03:00,16.4,96,3.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-09T04:00,16.2,95,2.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-09T05:00,16.2,96,3.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-09T06:00,16.3,95,3.2,0.00,1,11.0,1.0,10.0,14.1,9.3
2023-08-09T07:00,16.9,94,4.7,0.00,1,49.0,4.0,45.0,21.0,42.7
2023-08-09T08:00,18.0,88,5.8,116.79,1,140.0,22.0,118.0,63.9,127.7
2023-08-09T09:00,18.8,81,5.0,2859.19,1,275.0,76.0,199.0,155.3,264.3
2023-08-09T10:00,20.3,75,7.9,3600.00,1,431.0,149.0,282.0,242.0,434.0
2023-08-09T11:00,21.7,71,10.1,3600.00,1,568.0,237.0,331.0,331.6,595.0
2023-08-09T12:00,22.6,64,13.7,3600.00,1,761.0,652.0,109.0,836.1,913.2
2023-08-09T13:00,22.7,63,16.2,3600.00,1,794.0,688.0,106.0,853.2,963.1
2023-08-09T14:00,22.9,60,14.4,3600.00,1,782.0,680.0,102.0,858.0,945.6
2023-08-09T15:00,22.3,58,13.7,3600.00,1,717.0,622.0,95.0,841.3,852.0
2023-08-09T16:00,22.3,61,13.0,3600.00,1,607.0,521.0,86.0,801.1,694.9
2023-08-09T17:00,21.7,64,13.0,3600.00,1,467.0,390.0,77.0,733.6,497.9
2023-08-09T18:00,20.6,72,13.7,3600.00,1,282.0,192.0,90.0,490.7,260.6
2023-08-09T19:00,19.5,76,11.5,3600.00,1,127.0,52.0,75.0,217.8,96.1
2023-08-09T20:00,18.4,82,13.3,0.00,1,18.0,0.0,18.0,0.0,16.7
2023-08-09T21:00,17.2,87,14.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-09T22:00,16.8,89,13.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-09T23:00,16.4,90,11.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-10T00:00,16.1,93,13.7,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-10T01:00,16.1,93,14.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-10T02:00,16.3,91,15.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-10T03:00,16.1,94,17.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-10T04:00,16.4,93,16.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-10T05:00,16.4,94,16.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-10T06:00,16.3,96,15.8,0.00,1,5.0,0.0,5.0,0.0,4.6
2023-08-10T07:00,16.5,97,15.5,0.00,1,33.0,0.0,33.0,0.0,30.6
2023-08-10T08:00,17.4,93,16.2,0.00,1,112.0,7.0,105.0,20.5,103.3
2023-08-10T09:00,17.1,95,19.4,0.00,1,54.0,0.0,54.0,0.0,50.1
2023-08-10T10:00,17.4,98,17.6,0.00,1,84.0,0.0,84.0,0.0,77.9
2023-08-10T11:00,17.5,98,17.3,0.00,1,132.0,0.0,132.0,0.0,122.5
2023-08-10T12:00,18.9,88,16.9,1096.03,1,474.0,75.0,399.0,96.5,463.9
2023-08-10T13:00,19.0,84,17.3,0.00,1,210.0,1.0,209.0,1.2,195.1
2023-08-10T14:00,18.1,88,21.2,0.00,1,98.0,2.0,96.0,2.5,91.6
2023-08-10T15:00,17.7,95,22.7,0.00,1,98.0,8.0,90.0,10.9,93.4
2023-08-10T16:00,17.5,96,22.3,0.00,1,73.0,0.0,73.0,0.0,67.7
2023-08-10T17:00,18.2,95,15.5,0.00,1,143.0,9.0,134.0,17.0,134.2
2023-08-10T18:00,18.7,91,13.7,3600.00,1,161.0,78.0,83.0,201.4,149.4
2023-08-10T19:00,18.8,88,15.8,3600.00,1,103.0,43.0,60.0,183.3,77.6
2023-08-10T20:00,18.1,90,14.0,0.00,1,16.0,0.0,16.0,0.0,14.8
2023-08-10T21:00,17.4,89,13.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-10T22:00,16.7,91,11.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-10T23:00,16.3,91,9.7,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-11T00:00,16.2,91,7.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-11T01:00,15.8,92,10.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-11T02:00,15.8,91,10.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-11T03:00,16.1,91,10.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-11T04:00,16.1,90,13.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-11T05:00,15.8,91,11.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-11T06:00,15.9,91,11.9,0.00,1,12.0,2.0,10.0,29.6,9.3
2023-08-11T07:00,16.5,88,14.4,0.00,1,58.0,0.0,58.0,0.0,53.8
2023-08-11T08:00,17.2,86,16.9,1930.69,1,127.0,42.0,85.0,124.4,114.2
2023-08-11T09:00,17.8,82,17.6,0.00,1,146.0,28.0,118.0,58.0,139.2
2023-08-11T10:00,18.3,77,23.8,3600.00,1,372.0,138.0,234.0,226.3,378.2
2023-08-11T11:00,19.4,71,16.6,3600.00,1,141.0,200.0,0.0,282.1,245.0
2023-08-11T12:00,20.0,58,30.2,3600.00,1,743.0,661.0,82.0,854.1,905.6
2023-08-11T13:00,19.8,64,28.4,3600.00,1,780.0,705.0,75.0,880.9,962.1
2023-08-11T14:00,20.0,66,25.6,0.00,1,222.0,2.0,220.0,2.5,206.6
2023-08-11T15:00,18.3,74,25.6,0.00,1,153.0,4.0,149.0,5.5,143.2
2023-08-11T16:00,17.2,86,20.9,0.00,1,130.0,5.0,125.0,7.8,121.9
2023-08-11T17:00,17.7,80,23.0,88.97,1,156.0,33.0,123.0,63.0,150.5
2023-08-11T18:00,17.5,79,20.9,0.00,1,123.0,7.0,116.0,18.3,114.1
2023-08-11T19:00,17.2,80,22.3,0.00,1,44.0,0.0,44.0,0.0,40.8
2023-08-11T20:00,16.6,82,21.6,0.00,1,1.0,0.0,1.0,0.0,0.9
2023-08-11T21:00,16.4,84,20.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-11T22:00,16.2,85,20.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-11T23:00,16.0,87,23.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-12T00:00,15.8,93,24.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-12T01:00,15.7,93,21.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-12T02:00,15.9,89,20.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-12T03:00,15.8,91,23.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-12T04:00,15.7,92,23.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-12T05:00,15.5,92,20.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-12T06:00,15.3,93,20.9,0.00,1,3.0,0.0,3.0,0.0,2.8
2023-08-12T07:00,15.5,93,16.2,0.00,1,15.0,0.0,15.0,0.0,13.9
2023-08-12T08:00,16.4,87,17.3,3600.00,1,221.0,105.0,116.0,314.0,196.7
2023-08-12T09:00,17.1,79,20.9,3600.00,1,248.0,106.0,142.0,220.9,244.9
2023-08-12T10:00,17.8,75,24.8,0.00,1,81.0,0.0,81.0,0.0,75.1
2023-08-12T11:00,18.5,73,18.4,0.00,1,186.0,9.0,177.0,12.7,175.3
2023-08-12T12:00,18.3,72,20.2,0.00,1,272.0,5.0,267.0,6.5,254.0
2023-08-12T13:00,19.8,68,22.0,2452.32,1,325.0,113.0,212.0,141.7,340.3
2023-08-12T14:00,18.9,68,21.2,0.00,1,293.0,22.0,271.0,28.1,279.2
2023-08-12T15:00,17.4,84,18.7,0.00,1,173.0,0.0,173.0,0.0,160.5
2023-08-12T16:00,17.2,80,15.8,0.00,1,78.0,0.0,78.0,0.0,72.4
2023-08-12T17:00,17.8,72,20.5,0.00,1,157.0,5.0,152.0,9.6,146.6
2023-08-12T18:00,17.2,74,18.7,0.00,1,66.0,0.0,66.0,0.0,61.2
2023-08-12T19:00,16.6,81,14.8,0.00,1,52.0,2.0,50.0,8.9,47.4
2023-08-12T20:00,16.5,82,14.0,0.00,1,1.0,0.0,1.0,0.0,0.9
2023-08-12T21:00,15.6,86,13.7,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-12T22:00,15.2,86,15.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-12T23:00,14.8,87,16.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-13T00:00,14.5,88,14.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-13T01:00,14.2,88,14.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-13T02:00,14.3,87,11.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-13T03:00,14.5,87,13.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-13T04:00,14.2,87,14.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-13T05:00,13.8,88,14.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-13T06:00,13.6,89,10.1,0.00,1,8.0,0.0,8.0,0.0,7.4
2023-08-13T07:00,13.9,87,9.0,0.00,1,23.0,0.0,23.0,0.0,21.3
2023-08-13T08:00,14.8,83,12.2,0.00,1,134.0,10.0,124.0,30.2,123.6
2023-08-13T09:00,16.1,75,15.5,3600.00,1,355.0,130.0,225.0,272.7,348.4
2023-08-13T10:00,17.2,67,15.5,2077.35,1,308.0,78.0,230.0,129.2,305.4
2023-08-13T11:00,17.2,67,14.8,0.00,1,188.0,2.0,186.0,2.8,175.0
2023-08-13T12:00,17.4,65,16.2,0.00,1,181.0,5.0,176.0,6.5,169.6
2023-08-13T13:00,17.3,66,15.8,0.00,1,200.0,0.0,200.0,0.0,185.5
2023-08-13T14:00,16.9,67,15.1,470.15,1,364.0,59.0,305.0,75.7,357.9
2023-08-13T15:00,17.0,66,13.0,804.21,1,296.0,63.0,233.0,86.8,294.7
2023-08-13T16:00,16.2,77,9.4,0.00,1,114.0,0.0,114.0,0.0,105.8
2023-08-13T17:00,15.7,81,8.3,0.00,1,143.0,5.0,138.0,9.7,133.6
2023-08-13T18:00,15.5,78,5.4,0.00,1,154.0,13.0,141.0,34.7,143.1
2023-08-13T19:00,15.5,78,3.6,0.00,1,65.0,5.0,60.0,22.6,58.2
2023-08-13T20:00,15.5,78,5.4,0.00,1,0.0,0.0,0.0,0.0,0.0
2023-08-13T21:00,15.2,79,6.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-13T22:00,14.6,83,7.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-13T23:00,14.4,84,9.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-14T00:00,14.2,88,10.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-14T01:00,13.5,89,12.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-14T02:00,13.3,94,9.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-14T03:00,13.6,96,7.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-14T04:00,13.7,93,7.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-14T05:00,13.5,92,8.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-14T06:00,13.1,92,7.9,0.00,1,14.0,1.0,13.0,16.1,12.1
2023-08-14T07:00,13.8,88,8.3,284.39,1,70.0,12.0,58.0,69.5,56.5
2023-08-14T08:00,14.6,87,7.2,3600.00,1,126.0,67.0,59.0,204.6,112.5
2023-08-14T09:00,15.4,87,10.1,0.00,1,118.0,16.0,102.0,33.8,111.9
2023-08-14T10:00,16.9,80,6.8,0.00,1,119.0,13.0,106.0,21.7,113.7
2023-08-14T11:00,18.8,70,9.7,129.50,1,210.0,45.0,165.0,64.3,208.9
2023-08-14T12:00,19.6,58,14.8,3600.00,1,644.0,432.0,212.0,565.0,745.2
2023-08-14T13:00,19.8,62,13.7,0.00,1,355.0,20.0,335.0,25.3,336.4
2023-08-14T14:00,20.1,59,8.6,3600.00,1,404.0,141.0,263.0,181.6,423.8
2023-08-14T15:00,18.1,69,1.8,0.00,1,342.0,34.0,308.0,47.1,328.3
2023-08-14T16:00,17.9,74,7.6,0.00,1,137.0,0.0,137.0,0.0,127.1
2023-08-14T17:00,19.8,61,4.7,3600.00,1,325.0,138.0,187.0,269.5,328.2
2023-08-14T18:00,19.5,61,14.0,3600.00,1,259.0,147.0,112.0,396.8,243.6
2023-08-14T19:00,18.6,63,14.0,3460.03,1,108.0,38.0,70.0,175.3,84.4
2023-08-14T20:00,17.4,72,13.0,0.00,1,0.0,0.0,0.0,0.0,0.0
2023-08-14T21:00,16.2,75,12.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-14T22:00,15.1,81,11.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-14T23:00,14.8,84,10.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-15T00:00,14.6,84,8.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-15T01:00,14.3,84,8.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-15T02:00,14.2,85,7.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-15T03:00,14.1,85,8.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-15T04:00,13.8,85,8.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-15T05:00,13.4,86,8.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-15T06:00,13.7,85,6.1,0.00,1,11.0,2.0,9.0,33.1,8.4
2023-08-15T07:00,14.4,85,7.6,0.00,1,36.0,0.0,36.0,0.0,33.4
2023-08-15T08:00,15.6,78,10.1,2643.64,1,161.0,48.0,113.0,148.1,146.6
2023-08-15T09:00,16.7,71,10.4,178.43,1,215.0,31.0,184.0,65.9,204.4
2023-08-15T10:00,17.0,70,10.4,0.00,1,115.0,16.0,99.0,26.8,110.9
2023-08-15T11:00,17.3,68,5.8,0.00,1,186.0,16.0,170.0,23.0,177.6
2023-08-15T12:00,18.2,65,10.1,958.10,1,392.0,70.0,322.0,91.9,388.0
2023-08-15T13:00,18.4,63,4.7,0.00,1,377.0,44.0,333.0,55.9,365.5
2023-08-15T14:00,19.4,60,6.1,0.00,1,129.0,0.0,129.0,0.0,119.7
2023-08-15T15:00,19.0,60,7.2,0.00,1,229.0,19.0,210.0,26.4,218.7
2023-08-15T16:00,19.5,59,7.6,0.00,1,100.0,1.0,99.0,1.6,93.1
2023-08-15T17:00,18.7,62,3.6,0.00,1,107.0,0.0,107.0,0.0,99.3
2023-08-15T18:00,19.1,64,6.5,0.00,1,58.0,0.0,58.0,0.0,53.8
2023-08-15T19:00,18.4,68,9.4,0.00,1,25.0,0.0,25.0,0.0,23.2
2023-08-15T20:00,17.4,71,8.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-15T21:00,16.1,73,8.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-15T22:00,15.3,78,7.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-15T23:00,14.8,82,7.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-16T00:00,14.4,84,6.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-16T01:00,13.9,88,6.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-16T02:00,13.8,88,6.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-16T03:00,14.2,88,5.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-16T04:00,14.2,88,2.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-16T05:00,14.0,88,4.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-16T06:00,14.0,87,4.0,0.00,1,7.0,0.0,7.0,0.0,6.5
2023-08-16T07:00,15.2,80,4.7,0.00,1,56.0,3.0,53.0,18.1,49.8
2023-08-16T08:00,16.0,78,4.0,0.00,1,115.0,1.0,114.0,3.1,106.6
2023-08-16T09:00,17.1,70,2.9,0.00,1,190.0,3.0,187.0,6.4,176.8
2023-08-16T10:00,18.0,64,2.2,0.00,1,232.0,4.0,228.0,6.7,216.3
2023-08-16T11:00,18.6,61,1.4,0.00,1,315.0,18.0,297.0,26.0,298.1
2023-08-16T12:00,19.7,56,3.6,0.00,1,379.0,37.0,342.0,48.8,364.6
2023-08-16T13:00,20.6,53,10.8,1758.49,1,498.0,93.0,405.0,118.6,495.7
2023-08-16T14:00,20.9,51,9.4,0.00,1,330.0,43.0,287.0,55.9,321.5
2023-08-16T15:00,20.8,51,10.1,3600.00,1,544.0,232.0,312.0,324.6,582.5
2023-08-16T16:00,20.9,53,14.0,3600.00,1,542.0,393.0,149.0,629.7,616.9
2023-08-16T17:00,20.3,54,12.2,3600.00,1,436.0,375.0,61.0,744.6,481.7
2023-08-16T18:00,19.3,61,11.9,3600.00,1,283.0,219.0,64.0,605.9,270.1
2023-08-16T19:00,18.3,66,10.1,3600.00,1,124.0,77.0,47.0,371.4,83.0
2023-08-16T20:00,16.9,77,10.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-16T21:00,16.2,83,8.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-16T22:00,15.3,90,7.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-16T23:00,15.5,90,8.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-17T00:00,15.4,92,9.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-17T01:00,15.1,93,9.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-17T02:00,15.3,91,10.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-17T03:00,15.2,91,9.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-17T04:00,15.0,90,7.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-17T05:00,14.6,92,8.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-17T06:00,14.4,97,8.6,0.00,1,4.0,0.0,4.0,0.0,3.7
2023-08-17T07:00,14.7,95,11.9,0.00,1,47.0,2.0,45.0,12.4,42.2
2023-08-17T08:00,15.4,91,13.3,0.00,1,88.0,4.0,84.0,12.6,81.5
2023-08-17T09:00,16.2,88,13.7,0.00,1,163.0,13.0,150.0,28.1,153.5
2023-08-17T10:00,18.0,84,16.2,892.60,1,287.0,53.0,234.0,89.8,280.9
2023-08-17T11:00,19.3,77,18.4,3330.98,1,450.0,118.0,332.0,171.0,456.4
2023-08-17T12:00,19.4,77,19.1,3600.00,1,513.0,143.0,370.0,189.5,527.1
2023-08-17T13:00,19.2,77,21.2,3600.00,1,482.0,157.0,325.0,201.1,504.9
2023-08-17T14:00,19.5,70,22.7,3600.00,1,610.0,257.0,353.0,335.7,659.1
2023-08-17T15:00,19.2,71,21.6,3600.00,1,414.0,167.0,247.0,234.9,441.0
2023-08-17T16:00,19.3,69,22.3,2941.76,1,357.0,98.0,259.0,158.1,360.2
2023-08-17T17:00,18.6,71,18.4,3600.00,1,322.0,178.0,144.0,356.5,336.5
2023-08-17T18:00,17.8,74,17.6,0.00,1,109.0,0.0,109.0,0.0,101.1
2023-08-17T19:00,17.3,79,16.6,0.00,1,44.0,0.0,44.0,0.0,40.8
2023-08-17T20:00,16.9,81,14.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-17T21:00,16.9,84,12.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-17T22:00,16.9,86,13.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-17T23:00,16.9,85,14.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-18T00:00,16.3,87,14.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-18T01:00,15.6,87,12.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-18T02:00,15.5,90,11.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-18T03:00,15.3,93,15.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-18T04:00,15.7,93,15.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-18T05:00,15.9,93,17.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2023-08-18T06:00,16.1,92,19.1,0.00,1,2.0,0.0,2.0,0.0,1.9
2023-08-18T07:00,16.4,91,18.7,0.00,1,14.0,0.0,14.0,0.0,13.0
